workerid,proliferate.condition,adjQuestion,competitorName,condition,contextID,contextVar,correctAnsQuestion,featureQuestion,notCompetitorName,numQuestion,object,response,rt,slide_number_in_experiment,targetName,utterance,catch_trials,subject_information.age,subject_information.asses,subject_information.color,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
1275,list1,metal,chair_metal_green,material1_incorrect,cmp_cmg_cwg,cmp_cmg_cwg_1,no,material,chair_wood_green,"['3', '4']",,"[3480, 'no']",,14,chair_metal_purple,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,silver,cup_metal_green,color2_correct,cpg_cmg_cmso,cpg_cmg_cmso_1,yes,color,cup_metal_silver_original,2,,"[2821, 'yes']",,15,cup_plastic_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,metal,table_wood_blue,material1_incorrect,tmb_twb_twbo,tmb_twb_twbo_1,no,material,table_wood_brown_original,"['2', '3']",,"[4360, 'no']",,16,table_metal_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,green,cup_metal_green,color1_incorrect,cpg_cmg_cmb,cpg_cmg_cmb_1,no,color,cup_metal_blue,"['3', '4']",,"[2494, 'no']",,17,cup_plastic_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,blue,pitcher_plastic_blue,color1_correct,pmb_ppb_ppwo,pmb_ppb_ppwo_1,yes,color,pitcher_plastic_white_original,2,,"[2540, 'yes']",,18,pitcher_metal_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,blue,table_metal_blue,color2_correct,tmg_tmb_twb,tmg_tmb_twb_2,yes,color,table_wood_blue,3,,"[3805, 'yes']",,19,table_metal_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,blue,table_metal_green,color1_incorrect,tmb_tmg_twg,tmb_tmg_twg_2,no,color,table_wood_green,"['2', '3']",,"[2867, 'no']",,20,table_metal_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,green,spoon_wood_blue,color1_correct,swg_swb_spb,swg_swb_spb_2,yes,color,spoon_plastic_blue,1,,"[3281, 'yes']",,21,spoon_wood_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,black,jacket_leather_purple,color2_incorrect,jdp_jlp_jlbo,jdp_jlp_jlbo_1,no,color,jacket_leather_black_original,"['3', '4']",,"[3464, 'no']",,22,jacket_denim_purple,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,glass,bottle_glass_green,material2_incorrect,bpg_bgg_bgb,bpg_bgg_bgb_2,no,material,bottle_glass_blue,"['4', '5']",,"[3357, 'no']",,23,bottle_plastic_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,plastic,pitcher_plastic_blue,material2_incorrect,pmb_ppb_ppg,pmb_ppb_ppg_1,no,material,pitcher_plastic_green,"['4', '5']",,"[3936, 'no']",,24,pitcher_metal_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,green,boot_leather_brown,color1_incorrect,blg_blb_brb,blg_blb_brb_1,no,color,boot_rubber_brown,"['2', '3']",,"[2610, 'no']",,25,boot_leather_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,purple,chair_metal_purple,color2_incorrect,cmg_cmp_cwp,cmg_cmp_cwp_2,no,color,chair_wood_purple,"['4', '5']",,"[2578, 'no']",,26,chair_metal_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,plastic,plate_paper_green,material2_correct,ppb_ppg_ppg,ppb_ppg_ppg_2,yes,material,plate_plastic_green,2,,"[3896, 'yes']",,27,plate_paper_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,green,boot_leather_black_original,color1_correct,blg_blbo_brbo,blg_blbo_brbo_2,yes,color,boot_rubber_black_original,1,,"[2368, 'no']",,28,boot_leather_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,glass,pitcher_glass_blue,material2_correct,pmb_pgb_pgg,pmb_pgb_pgg_1,yes,material,pitcher_glass_green,3,,"[2730, 'yes']",,29,pitcher_metal_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,metal,spoon_wood_blue,material2_incorrect,swg_swb_smb,swg_swb_smb_2,no,material,spoon_metal_blue,"['3', '4']",,"[3812, 'no']",,30,spoon_wood_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,plastic,bottle_plastic_green,material2_correct,bgg_bpg_bpco,bgg_bpg_bpco_2,yes,material,bottle_plastic_clear_original,3,,"[2914, 'yes']",,31,bottle_glass_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,metal,table_metal_green,material1_correct,tmso_tmg_twg,tmso_tmg_twg_2,yes,material,table_wood_green,2,,"[5127, 'yes']",,32,table_metal_silver_original,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,green,plate_paper_blue,color2_incorrect,ppbo_ppb_ppg,ppbo_ppb_ppg_1,no,color,plate_paper_green,"['3', '4']",,"[2351, 'no']",,33,plate_plastic_blue_original,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,wooden,table_wood_blue,material2_correct,tmb_twb_twg,tmb_twb_twg_2,yes,material,table_wood_green,3,,"[3042, 'yes']",,34,table_metal_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,plastic,plate_paper_blue,material1_correct,ppbo_ppb_ppwo,ppbo_ppb_ppwo_1,yes,material,plate_paper_white_original,1,,"[3036, 'yes']",,35,plate_plastic_blue_original,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,green,bottle_glass_green,color1_correct,bpg_bgg_bgco,bpg_bgg_bgco_2,yes,color,bottle_glass_clear_original,2,,"[2804, 'yes']",,36,bottle_plastic_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,blue,plate_plastic_blue_original,color1_incorrect,ppb_ppbo_ppg,ppb_ppbo_ppg_2,no,color,plate_plastic_green,"['3', '4']",,"[2964, 'no']",,37,plate_paper_blue,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,purple,chair_metal_purple,color2_correct,cmg_cmp_cpp,cmg_cmp_cpp_2,yes,color,chair_plastic_purple,3,,"[1971, 'yes']",,38,chair_metal_green,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,denim,jacket_leather_purple,material1_correct,jdp_jlp_jlg,jdp_jlp_jlg_1,yes,material,jacket_leather_green,1,,"[3936, 'yes']",,39,jacket_denim_purple,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,metal,chair_metal_green,material1_correct,cmp_cmg_cpg,cmp_cmg_cpg_1,yes,material,chair_plastic_green,2,,"[2306, 'yes']",,40,chair_metal_purple,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1275,list1,blue,table_metal_blue,color2_incorrect,tmso_tmb_twb,tmso_tmb_twb_2,no,color,table_wood_blue,"['4', '5']",,"[2454, 'no']",,41,table_metal_silver_original,,[],31,Yes,No,,4,2,Female,English,Safari,Mac,900,1440,2.8693,
1483,list1,,,,,,,,,,Linda,Linda,0,1,,bot_check,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,box_wood_blue,color_correct,practice_1,,yes,color,box_wood_brown,2,,"[5217, 'yes']",,practice_trial,box_cardboard_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,plastic,ball_metal_red,material_incorrect,practice_2,,no,material,ball_plastic_red,4,,"[5760, 'no']",,practice_trial,ball_metal_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,bowl_glass_blue,material_correct,practice_3,,yes,material,bowl_metal_blue,2,,"[4541, 'yes']",,practice_trial,bowl_glass_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,vase_glass_green,color_incorrect,practice_4,,no,color,vase_glass_blue,3,,"[3568, 'no']",,practice_trial,vase_wood_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,bag_plastic_blue,color_incorrect,practice_5,,no,color,bag_plastic_green,4,,"[2881, 'no']",,practice_trial,bag_paper_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,wooden,door_steel_yellow,material_correct,practice_6,,yes,material,door_steel_red,1,,"[5183, 'yes']",,practice_trial,door_wood_yellow,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,table_metal_green,material1_correct,tmso_tmg_twg,tmso_tmg_twg_1,yes,material,table_wood_green,2,,"[6975, 'yes']",,11,table_metal_silver_original,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,boot_leather_black_original,color1_correct,blg_blbo_brbo,blg_blbo_brbo_1,yes,color,boot_rubber_black_original,1,,"[3056, 'yes']",,12,boot_leather_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,bottle_glass_green,color1_correct,bpg_bgg_bgco,bpg_bgg_bgco_1,yes,color,bottle_glass_clear_original,2,,"[3248, 'yes']",,13,bottle_plastic_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,plastic,bottle_plastic_green,material2_correct,bgg_bpg_bpco,bgg_bpg_bpco_2,yes,material,bottle_plastic_clear_original,3,,"[6847, 'no']",,14,bottle_glass_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,table_wood_blue,material1_incorrect,tmb_twb_twbo,tmb_twb_twbo_2,no,material,table_wood_brown_original,"['2', '3']",,"[7616, 'no']",,15,table_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,cup_metal_green,color1_incorrect,cpg_cmg_cmb,cpg_cmg_cmb_2,no,color,cup_metal_blue,"['3', '4']",,"[2815, 'no']",,16,cup_plastic_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,black,jacket_leather_purple,color2_incorrect,jdp_jlp_jlbo,jdp_jlp_jlbo_1,no,color,jacket_leather_black_original,"['3', '4']",,"[5839, 'no']",,17,jacket_denim_purple,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,wooden,table_wood_blue,material2_correct,tmb_twb_twg,tmb_twb_twg_1,yes,material,table_wood_green,3,,"[4496, 'yes']",,18,table_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,chair_metal_green,material1_incorrect,cmp_cmg_cwg,cmp_cmg_cwg_2,no,material,chair_wood_green,"['3', '4']",,"[9776, 'yes']",,19,chair_metal_purple,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,pitcher_plastic_blue,color1_correct,pmb_ppb_ppwo,pmb_ppb_ppwo_1,yes,color,pitcher_plastic_white_original,2,,"[2896, 'yes']",,20,pitcher_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,plastic,plate_paper_blue,material1_correct,ppbo_ppb_ppwo,ppbo_ppb_ppwo_2,yes,material,plate_paper_white_original,1,,"[5280, 'yes']",,21,plate_plastic_blue_original,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,boot_leather_brown,color1_incorrect,blg_blb_brb,blg_blb_brb_2,no,color,boot_rubber_brown,"['2', '3']",,"[3603, 'no']",,22,boot_leather_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,pitcher_glass_blue,material1_incorrect,pmb_pgb_pgco,pmb_pgb_pgco_2,no,material,pitcher_glass_clear_original,"['2', '3']",,"[5501, 'no']",,23,pitcher_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,glass,pitcher_glass_blue,material2_correct,pmb_pgb_pgg,pmb_pgb_pgg_1,yes,material,pitcher_glass_green,3,,"[6128, 'yes']",,24,pitcher_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,table_metal_blue,color2_incorrect,tmso_tmb_twb,tmso_tmb_twb_1,no,color,table_wood_blue,"['4', '5']",,"[5871, 'no']",,25,table_metal_silver_original,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,plastic,plate_paper_green,material2_correct,ppb_ppg_ppg,ppb_ppg_ppg_2,yes,material,plate_plastic_green,2,,"[5216, 'yes']",,26,plate_paper_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,purple,chair_metal_purple,color2_correct,cmg_cmp_cpp,cmg_cmp_cpp_1,yes,color,chair_plastic_purple,3,,"[3315, 'yes']",,27,chair_metal_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,silver,cup_metal_green,color2_correct,cpg_cmg_cmso,cpg_cmg_cmso_1,yes,color,cup_metal_silver_original,2,,"[3533, 'yes']",,28,cup_plastic_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,spoon_wood_blue,color1_correct,swg_swb_spb,swg_swb_spb_1,yes,color,spoon_plastic_blue,1,,"[5264, 'yes']",,29,spoon_wood_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,table_metal_green,color1_incorrect,tmb_tmg_twg,tmb_tmg_twg_2,no,color,table_wood_green,"['2', '3']",,"[4112, 'no']",,30,table_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,plastic,pitcher_plastic_blue,material2_incorrect,pmb_ppb_ppg,pmb_ppb_ppg_1,no,material,pitcher_plastic_green,"['4', '5']",,"[8256, 'no']",,31,pitcher_metal_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,purple,chair_metal_purple,color2_incorrect,cmg_cmp_cwp,cmg_cmp_cwp_2,no,color,chair_wood_purple,"['4', '5']",,"[2416, 'no']",,32,chair_metal_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,glass,bottle_plastic_green,material1_incorrect,bgg_bpg_bpb,bgg_bpg_bpb_2,no,material,bottle_plastic_blue,"['2', '3']",,"[3871, 'yes']",,33,bottle_glass_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,spoon_wood_blue,material2_incorrect,swg_swb_smb,swg_swb_smb_1,no,material,spoon_metal_blue,"['3', '4']",,"[3184, 'no']",,34,spoon_wood_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,green,plate_paper_blue,color2_incorrect,ppbo_ppb_ppg,ppbo_ppb_ppg_2,no,color,plate_paper_green,"['3', '4']",,"[2815, 'no']",,35,plate_plastic_blue_original,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,denim,jacket_leather_purple,material1_correct,jdp_jlp_jlg,jdp_jlp_jlg_1,yes,material,jacket_leather_green,1,,"[3040, 'yes']",,36,jacket_denim_purple,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,plate_plastic_blue_original,color1_incorrect,ppb_ppbo_ppg,ppb_ppbo_ppg_1,no,color,plate_plastic_green,"['3', '4']",,"[6672, 'no']",,37,plate_paper_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,pink,plate_plastic_blue_original,color2_correct,ppb_ppbo_ppp,ppb_ppbo_ppp_2,yes,color,plate_plastic_pink,2,,"[2511, 'yes']",,38,plate_paper_blue,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,glass,bottle_glass_green,material2_incorrect,bpg_bgg_bgb,bpg_bgg_bgb_2,no,material,bottle_glass_blue,"['4', '5']",,"[5136, 'yes']",,39,bottle_plastic_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,blue,table_metal_blue,color2_correct,tmg_tmb_twb,tmg_tmb_twb_2,yes,color,table_wood_blue,3,,"[2800, 'yes']",,40,table_metal_green,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1483,list1,metal,chair_metal_green,material1_correct,cmp_cmg_cpg,cmp_cmg_cpg_2,yes,material,chair_plastic_green,2,,"[5712, 'yes']",,41,chair_metal_purple,,[],37,Yes,No,,0,1,Male,English,Chrome,Windows,864,1536,4.245416666666666,
1396,list1,,,,,,,,,,Elizabeth,Elizabeth,0,1,,bot_check,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,box_wood_blue,color_correct,practice_1,,yes,color,box_wood_brown,2,,"[3899, 'yes']",,practice_trial,box_cardboard_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,plastic,ball_metal_red,material_incorrect,practice_2,,no,material,ball_plastic_red,4,,"[1591, 'yes']",,practice_trial,ball_metal_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,metal,bowl_glass_blue,material_correct,practice_3,,yes,material,bowl_metal_blue,2,,"[2072, 'yes']",,practice_trial,bowl_glass_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,vase_glass_green,color_incorrect,practice_4,,no,color,vase_glass_blue,3,,"[4055, 'no']",,practice_trial,vase_wood_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,green,bag_plastic_blue,color_incorrect,practice_5,,no,color,bag_plastic_green,4,,"[2449, 'no']",,practice_trial,bag_paper_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,wooden,door_steel_yellow,material_correct,practice_6,,yes,material,door_steel_red,1,,"[2905, 'yes']",,practice_trial,door_wood_yellow,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,table_metal_green,color1_incorrect,tmb_tmg_twg,tmb_tmg_twg_2,no,color,table_wood_green,"['2', '3']",,"[2138, 'no']",,11,table_metal_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,table_metal_blue,color2_incorrect,tmso_tmb_twb,tmso_tmb_twb_1,no,color,table_wood_blue,"['4', '5']",,"[1643, 'no']",,12,table_metal_silver_original,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,plastic,plate_paper_blue,material1_correct,ppbo_ppb_ppwo,ppbo_ppb_ppwo_2,yes,material,plate_paper_white_original,1,,"[2975, 'yes']",,13,plate_plastic_blue_original,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,plastic,bottle_plastic_green,material2_correct,bgg_bpg_bpco,bgg_bpg_bpco_2,yes,material,bottle_plastic_clear_original,3,,"[2699, 'yes']",,14,bottle_glass_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,pink,plate_plastic_blue_original,color2_correct,ppb_ppbo_ppp,ppb_ppbo_ppp_1,yes,color,plate_plastic_pink,2,,"[2069, 'no']",,15,plate_paper_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,green,cup_metal_green,color1_incorrect,cpg_cmg_cmb,cpg_cmg_cmb_2,no,color,cup_metal_blue,"['3', '4']",,"[2770, 'no']",,16,cup_plastic_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,green,plate_paper_blue,color2_incorrect,ppbo_ppb_ppg,ppbo_ppb_ppg_1,no,color,plate_paper_green,"['3', '4']",,"[1974, 'no']",,17,plate_plastic_blue_original,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,glass,bottle_plastic_green,material1_incorrect,bgg_bpg_bpb,bgg_bpg_bpb_2,no,material,bottle_plastic_blue,"['2', '3']",,"[2900, 'no']",,18,bottle_glass_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,metal,table_wood_blue,material1_incorrect,tmb_twb_twbo,tmb_twb_twbo_2,no,material,table_wood_brown_original,"['2', '3']",,"[2423, 'no']",,19,table_metal_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,plate_plastic_blue_original,color1_incorrect,ppb_ppbo_ppg,ppb_ppbo_ppg_1,no,color,plate_plastic_green,"['3', '4']",,"[2314, 'no']",,20,plate_paper_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,wooden,table_wood_blue,material2_correct,tmb_twb_twg,tmb_twb_twg_1,yes,material,table_wood_green,3,,"[2427, 'yes']",,21,table_metal_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,table_metal_blue,color2_correct,tmg_tmb_twb,tmg_tmb_twb_1,yes,color,table_wood_blue,3,,"[2175, 'yes']",,22,table_metal_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,metal,table_metal_green,material1_correct,tmso_tmg_twg,tmso_tmg_twg_2,yes,material,table_wood_green,2,,"[3032, 'yes']",,23,table_metal_silver_original,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,silver,cup_metal_green,color2_correct,cpg_cmg_cmso,cpg_cmg_cmso_1,yes,color,cup_metal_silver_original,2,,"[2337, 'yes']",,24,cup_plastic_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,green,boot_leather_black_original,color1_correct,blg_blbo_brbo,blg_blbo_brbo_2,yes,color,boot_rubber_black_original,1,,"[2179, 'yes']",,25,boot_leather_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,plastic,plate_paper_green,material2_correct,ppb_ppg_ppg,ppb_ppg_ppg_2,yes,material,plate_plastic_green,2,,"[2030, 'yes']",,26,plate_paper_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,glass,bottle_glass_green,material2_incorrect,bpg_bgg_bgb,bpg_bgg_bgb_1,no,material,bottle_glass_blue,"['4', '5']",,"[2459, 'no']",,27,bottle_plastic_green,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,blue,pitcher_plastic_blue,color1_correct,pmb_ppb_ppwo,pmb_ppb_ppwo_2,yes,color,pitcher_plastic_white_original,2,,"[2016, 'yes']",,28,pitcher_metal_blue,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,denim,jacket_leather_purple,material1_correct,jdp_jlp_jlg,jdp_jlp_jlg_2,yes,material,jacket_leather_green,1,,"[2486, 'yes']",,29,jacket_denim_purple,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
1396,list1,metal,chair_metal_green,material1_correct,cmp_cmg_cpg,cmp_cmg_cpg_1,yes,material,chair_plastic_green,2,,"[2023, 'yes']",,30,chair_metal_purple,,[],21,Yes,No,,2,1,Female,English,Chrome,Mac,900,1440,2.1100333333333334,
